epoch,acc,loss,val_acc,val_loss
0,0.74356,0.6123182085418701,0.82268,0.5047832653045654
1,0.8634,0.4057081872177124,0.8646,0.37376407648086546
2,0.89344,0.30605205562591553,0.87832,0.32185351192474365
3,0.911,0.2550044211101532,0.88532,0.29701746653556826
4,0.9248,0.22060743362903595,0.88788,0.28426164281845095
