epoch,acc,loss,val_acc,val_loss
0,0.81,0.4129488290977478,0.84668,0.34485137203216554
1,0.91236,0.2271348745560646,0.84744,0.3805473339176178
2,0.9516,0.1316895584872365,0.83904,0.459329972012043
3,0.97636,0.06813800388753415,0.83176,0.5722099265575409
